route	methods	auth_check	cron_check	sig_check
v1/projects/value-at-risk/route.ts	GET,OPTIONS	yes	-	-
v1/projects/from-template/route.ts	GET,OPTIONS,POST	yes	-	-
v1/ai/client-lifetime-value-predictor/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-productivity-coach/route.ts	GET,OPTIONS	yes	-	-
v1/ai/onboarding-checklist-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-handoff-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-project-status-update/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-contract-amendment/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-intro/route.ts	OPTIONS,POST	yes	-	-
v1/ai/review-proposal/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-offboarding-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/productivity-tips/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-feedback-analyzer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pricing-proposal/route.ts	OPTIONS,POST	yes	-	-
v1/ai/difficult-client-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-mindset-coach/route.ts	OPTIONS,POST	yes	-	-
v1/ai/follow-up-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/tax-planning-tips/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-content-calendar/route.ts	GET,OPTIONS	yes	-	-
v1/ai/competitor-analysis-prompt/route.ts	GET,OPTIONS	yes	-	-
v1/projects/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/projects/stats/route.ts	GET,OPTIONS	yes	-	-
v1/projects/overdue/route.ts	GET,OPTIONS	yes	-	-
v1/recurring-invoices/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/dashboard/summary/route.ts	GET,OPTIONS	yes	-	-
v1/notes/search/route.ts	GET,OPTIONS	yes	-	-
v1/notes/pinned/route.ts	GET,OPTIONS	yes	-	-
v1/notes/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/notes/recent/route.ts	GET,OPTIONS	yes	-	-
v1/ai/scope-document/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-status-dashboard-summary/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-re-engagement-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/brand-voice/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-update-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-win-back-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-brand-voice/route.ts	OPTIONS,POST	yes	-	-
v1/ai/productivity-audit/route.ts	GET,OPTIONS	yes	-	-
v1/ai/revision-policy/route.ts	OPTIONS,POST	yes	-	-
v1/ai/bio-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/year-end-tax-summary/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-meeting-prep/route.ts	OPTIONS,POST	yes	-	-
v1/ai/work-from-home-routine/route.ts	GET,OPTIONS	yes	-	-
v1/ai/social-media-post-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-retrospective/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-milestone-update-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-status-update-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/value-proposition-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-growth-hacker/route.ts	GET,OPTIONS	yes	-	-
v1/ai/cold-outreach-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/follow-up-sequence/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-objection-rebuttal-guide/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-cover-letter/route.ts	OPTIONS,POST	yes	-	-
v1/ai/upsell-idea/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-persona/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-about-page-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-page-copy/route.ts	OPTIONS,POST	yes	-	-
v1/ai/growth-strategy/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-win-back-sequence/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-pitch-improver/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-expansion-planner/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-podcast-pitch/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-summary/route.ts	OPTIONS,POST	yes	-	-
v1/ai/smart-client-reply/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-bio-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-workshop-outline/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-failure-postmortem/route.ts	OPTIONS,POST	yes	-	-
v1/ai/scope-change-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/email-templates/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-objection/route.ts	OPTIONS,POST	yes	-	-
v1/ai/draft-proposal/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-contract-terms/route.ts	OPTIONS,POST	yes	-	-
v1/ai/score-lead/route.ts	OPTIONS,POST	yes	-	-
v1/ai/out-of-office-reply/route.ts	OPTIONS,POST	yes	-	-
v1/ai/discovery-call-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-menu-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-exit-strategy/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-handoff-doc/route.ts	OPTIONS,POST	yes	-	-
v1/ai/niche-market-finder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/service-packaging-advisor/route.ts	OPTIONS,POST	yes	-	-
v1/ai/late-delivery-apology-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-upsell-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/retainer-pitch-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/bad-client-detector/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-scope-expander/route.ts	OPTIONS,POST	yes	-	-
v1/ai/upsell-opportunity/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-elevator-pitch/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-case-study-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-intake-form-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/sprint-planning/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-referral-request-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-rate-increase-letter/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-description/route.ts	OPTIONS,POST	yes	-	-
v1/ai/extract-requirements/route.ts	OPTIONS,POST	yes	-	-
v1/ai/win-loss-analyzer/route.ts	GET,OPTIONS	yes	-	-
v1/ai/competitive-positioning/route.ts	OPTIONS,POST	yes	-	-
v1/ai/risk-register/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-yearly-review-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/meeting-agenda/route.ts	OPTIONS,POST	yes	-	-
v1/ai/scope-of-work-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-package-designer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/linkedin-post/route.ts	OPTIONS,POST	yes	-	-
v1/ai/referral-request-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-twitter-thread-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/press-release-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-blog-post-outline/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-status-update/route.ts	OPTIONS,POST	yes	-	-
v1/ai/email-newsletter/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-summarizer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-risk-assessment/route.ts	OPTIONS,POST	yes	-	-
v1/ai/package-pricing/route.ts	OPTIONS,POST	yes	-	-
v1/ai/capacity-planning/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-scoping-questions/route.ts	OPTIONS,POST	yes	-	-
v1/ai/rate-increase-advisor/route.ts	GET,OPTIONS	yes	-	-
v1/ai/daily-focus-planner/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-case-study-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/skill-gap-analysis/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-learning-path/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-rates-benchmark/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-collection-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-clause/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-segment-strategy/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-faq-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-email-signature/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-qa-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/meeting-prep/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-retainer-proposal/route.ts	OPTIONS,POST	yes	-	-
v1/ai/success-story-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-kickoff-meeting-agenda/route.ts	OPTIONS,POST	yes	-	-
v1/ai/lead-scoring/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-service-description-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/rate-justification/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-kickoff-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-copy/route.ts	OPTIONS,POST	yes	-	-
v1/ai/negotiation-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pitch-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/payment-reminder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-handoff/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-goals-setting/route.ts	OPTIONS,POST	yes	-	-
v1/ai/niche-finder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-onboarding-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-price-increase-letter/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-follow-up/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-project-proposal-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-media-kit-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/expense-categorizer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/burnout-risk-assessment/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-niche-finder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-renewal-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-onboarding-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/niche-market-identifier/route.ts	GET,OPTIONS	yes	-	-
v1/ai/value-proposition/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-pivot-advisor/route.ts	GET,OPTIONS	yes	-	-
v1/ai/contract-extension/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-consulting-agreement/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-timeline-estimator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-red-flags/route.ts	OPTIONS,POST	yes	-	-
v1/ai/welcome-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-scope-creep-detector/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-brief/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-timeline-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/email-follow-up-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-name/route.ts	OPTIONS,POST	yes	-	-
v1/ai/deal-closer-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/salary-equivalent-calculator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/six-figure-roadmap/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-post-mortem/route.ts	OPTIONS,POST	yes	-	-
v1/ai/burnout-assessment/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-name-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/cancel-project-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/work-summary/route.ts	GET,OPTIONS	yes	-	-
v1/ai/testimonial-request-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/smart-invoice-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-pricing-page-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-onboarding-kit/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-goal-setter/route.ts	GET,OPTIONS	yes	-	-
v1/ai/invoice-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/crisis-communication/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-anniversary-message/route.ts	OPTIONS,POST	yes	-	-
v1/ai/portfolio-case-study/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-persona-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/weekly-review-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/invoice-reminder-sequence/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-exit-strategy-planner/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-risks/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-goals-review/route.ts	GET,OPTIONS	yes	-	-
v1/ai/milestone-description/route.ts	OPTIONS,POST	yes	-	-
v1/ai/churn-predictor/route.ts	GET,OPTIONS	yes	-	-
v1/ai/cold-email-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/late-fee-notice/route.ts	OPTIONS,POST	yes	-	-
v1/ai/thank-you-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-confidence-booster/route.ts	GET,OPTIONS	yes	-	-
v1/ai/follow-up-urgency-ranker/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-pricing-calculator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-webinar-outline/route.ts	OPTIONS,POST	yes	-	-
v1/ai/objection-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/productivity-timer-coach/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-upsell-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-terms-of-service-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/deliverable-brief/route.ts	OPTIONS,POST	yes	-	-
v1/ai/linkedin-recommendation/route.ts	OPTIONS,POST	yes	-	-
v1/ai/suggest-description/route.ts	OPTIONS,POST	yes	-	-
v1/ai/testimonial-request/route.ts	OPTIONS,POST	yes	-	-
v1/ai/negotiation-prep/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-faq-page-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-rate-card-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/failure-postmortem/route.ts	OPTIONS,POST	yes	-	-
v1/ai/sow-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/portfolio-case-study-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-offboarding/route.ts	OPTIONS,POST	yes	-	-
v1/ai/testimonial-request-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-rate-calculator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/end-of-project-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-dispute/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-pitch-deck/route.ts	GET,OPTIONS	yes	-	-
v1/ai/invoice-terms/route.ts	OPTIONS,POST	yes	-	-
v1/ai/deadline-negotiation-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/categorize/route.ts	OPTIONS,POST	yes	-	-
v1/ai/generate-invoice-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-discovery-call-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/deadline-extension-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-clause-suggester/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-value-ladder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/portfolio-piece-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/social-proof-request/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-proposal-follow-up/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-budget-proposal/route.ts	OPTIONS,POST	yes	-	-
v1/ai/onboard-client/route.ts	OPTIONS,POST	yes	-	-
v1/ai/ideal-client-profile/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-brief-analyzer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/content-calendar/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-testimonial-request-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-review-response-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/cold-outreach-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/niche-positioning-statement/route.ts	GET,OPTIONS	yes	-	-
v1/ai/linkedin-connection-message/route.ts	OPTIONS,POST	yes	-	-
v1/ai/income-diversification-plan/route.ts	GET,OPTIONS	yes	-	-
v1/ai/scope-creep-detector/route.ts	OPTIONS,POST	yes	-	-
v1/ai/monthly-performance-report/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-pitch-deck-outline/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-boundary-setter/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-satisfaction-survey-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/competitor-analysis/route.ts	OPTIONS,POST	yes	-	-
v1/ai/suggest-price/route.ts	OPTIONS,POST	yes	-	-
v1/ai/meeting-agenda-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pricing-calculator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/win-loss-analysis/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-debrief/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-line-optimizer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/late-payment-escalation/route.ts	OPTIONS,POST	yes	-	-
v1/ai/niche-positioning/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-report-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/deliverable-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-risk-scanner/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pricing-strategy-advisor/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-pricing-psychology/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-tax-tips/route.ts	OPTIONS,POST	yes	-	-
v1/ai/health-check/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-brand-statement/route.ts	OPTIONS,POST	yes	-	-
v1/ai/deliverable-scope-estimator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-kickoff-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/performance-benchmarker/route.ts	GET,OPTIONS	yes	-	-
v1/ai/task-prioritizer/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-personal-brand-statement/route.ts	OPTIONS,POST	yes	-	-
v1/ai/retainer-pitch/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-linkedin-post-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/email-subject-lines/route.ts	OPTIONS,POST	yes	-	-
v1/ai/optimize-pricing/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-health-check/route.ts	GET,OPTIONS	yes	-	-
v1/ai/annual-review-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/weekly-digest/route.ts	OPTIONS,POST	yes	-	-
v1/ai/discovery-call-prep/route.ts	OPTIONS,POST	yes	-	-
v1/ai/linkedin-summary-writer/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-burnout-check/route.ts	GET,OPTIONS	yes	-	-
v1/ai/summarize-project/route.ts	OPTIONS,POST	yes	-	-
v1/ai/morning-standup-generator/route.ts	GET,OPTIONS	yes	-	-
v1/ai/email-drip-campaign/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-contract-analyzer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/bio-optimizer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-social-proof-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-objection-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pitch-deck-outline/route.ts	OPTIONS,POST	yes	-	-
v1/ai/contract-negotiation-coach/route.ts	OPTIONS,POST	yes	-	-
v1/ai/pricing-page-copy/route.ts	OPTIONS,POST	yes	-	-
v1/ai/rate-calculator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-invoice-reminder-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-tier-designer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-payment-dispute-response/route.ts	OPTIONS,POST	yes	-	-
v1/time-entries/by-client/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/billing-summary/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/summary/route.ts	GET,OPTIONS	yes	-	-
v1/webhooks/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/notifications/bulk-read/route.ts	OPTIONS,PATCH	yes	-	-
v1/time-entries/active/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/[id]/route.ts	DELETE,GET,OPTIONS,PATCH	yes	-	-
v1/milestones/overdue/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/by-project/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/longest/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/week/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/bulk/route.ts	DELETE,OPTIONS,PATCH	yes	-	-
v1/time-entries/overlap-detector/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/unbilled/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/bill/route.ts	OPTIONS,POST	yes	-	-
v1/time-entries/today/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/gaps/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/start/route.ts	OPTIONS,POST	yes	-	-
v1/time-entries/stop/route.ts	OPTIONS,POST	yes	-	-
v1/time-entries/pomodoro/route.ts	GET,OPTIONS,POST	yes	-	-
v1/time-entries/report/route.ts	GET,OPTIONS	yes	-	-
v1/time-entries/heatmap/route.ts	GET,OPTIONS	yes	-	-
v1/ai/annual-goals-planner/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-success-story-request/route.ts	OPTIONS,POST	yes	-	-
v1/ai/content-marketing-plan/route.ts	OPTIONS,POST	yes	-	-
v1/ai/dispute-resolution/route.ts	OPTIONS,POST	yes	-	-
v1/ai/email-subject-line-tester/route.ts	OPTIONS,POST	yes	-	-
v1/ai/annual-review/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-win-back/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-exit-interview/route.ts	OPTIONS,POST	yes	-	-
v1/ai/proposal-template-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/year-in-review-post/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-marketing-calendar/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-income-diversifier/route.ts	GET,OPTIONS	yes	-	-
v1/ai/project-debrief-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-change-order-template/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-risk-mitigation/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-manifesto/route.ts	OPTIONS,POST	yes	-	-
v1/ai/generate-sow/route.ts	OPTIONS,POST	yes	-	-
v1/ai/goal-plan/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-testimonial-request/route.ts	OPTIONS,POST	yes	-	-
v1/ai/next-steps-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/work-life-balance-coach/route.ts	GET,OPTIONS	yes	-	-
v1/ai/generate-contract/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-rate-benchmarker/route.ts	OPTIONS,POST	yes	-	-
v1/ai/referral-program-builder/route.ts	GET,OPTIONS	yes	-	-
v1/ai/work-hour-optimizer/route.ts	GET,OPTIONS	yes	-	-
v1/ai/financial-health-score/route.ts	GET,OPTIONS	yes	-	-
v1/ai/service-expansion-plan/route.ts	OPTIONS,POST	yes	-	-
v1/ai/price-objection-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-rate-objection-handler/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-financial-checkup/route.ts	GET,OPTIONS	yes	-	-
v1/ai/freelance-business-plan/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-retrospective-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-satisfaction-survey/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-stress-score/route.ts	GET,OPTIONS	yes	-	-
v1/ai/generate-report/route.ts	OPTIONS,POST	yes	-	-
v1/ai/onboarding-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/upsell-pitch/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-follow-up-sequence/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-onboarding-questionnaire/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-handoff-checklist/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-guest-post-pitch/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-check-in-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/testimonial-script/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-pricing-guide/route.ts	GET,OPTIONS	yes	-	-
v1/ai/rate-increase-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/service-launch-plan/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-newsletter-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/client-feedback-response/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-kickoff/route.ts	OPTIONS,POST	yes	-	-
v1/ai/next-client-predictor/route.ts	GET,OPTIONS	yes	-	-
v1/notifications/unread-count/route.ts	GET,OPTIONS	yes	-	-
v1/proposals/[id]/route.ts	GET,OPTIONS,PATCH	yes	-	-
v1/proposals/stats/route.ts	GET,OPTIONS	yes	-	-
v1/analytics/lead-quality/route.ts	GET,OPTIONS	yes	-	-
v1/analytics/forecast/route.ts	GET,OPTIONS	yes	-	-
v1/analytics/top-skills-by-revenue/route.ts	GET,OPTIONS	yes	-	-
v1/analytics/hours-billed-vs-worked/route.ts	GET,OPTIONS	yes	-	-
v1/analytics/invoice-count-by-month/route.ts	GET,OPTIONS	yes	-	-
v1/ai/client-churn-prevention/route.ts	GET,OPTIONS	yes	-	-
v1/ai/quick-invoice-reminder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/nda-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/portfolio-intro/route.ts	OPTIONS,POST	yes	-	-
v1/ai/analyze-client/route.ts	OPTIONS,POST	yes	-	-
v1/ai/freelance-scope-of-work-generator/route.ts	OPTIONS,POST	yes	-	-
v1/ai/invoice-description-writer/route.ts	OPTIONS,POST	yes	-	-
v1/ai/follow-up-sequence-builder/route.ts	OPTIONS,POST	yes	-	-
v1/ai/project-kick-off-email/route.ts	OPTIONS,POST	yes	-	-
v1/ai/work-life-balance-score/route.ts	GET,OPTIONS	yes	-	-
v1/ai/personal-brand-audit/route.ts	OPTIONS,POST	yes	-	-
